,account_length,voice_mail_messages,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
2806,13,0,2,0,100,37.47,79,17.95,112,11.67,8,3.67,70.76,0
2807,52,0,2,0,104,36.89,83,12.95,109,6.04,4,3.19,59.07,0
2808,114,25,1,0,77,21.93,110,24.65,110,7.97,5,3.13,57.68,0
2809,156,0,1,0,106,25.59,112,13.0,86,9.72,3,0.95,49.26,0
2810,90,42,0,0,66,32.86,85,22.38,97,9.65,4,3.0,67.89,0
2811,62,0,2,0,122,32.22,95,8.82,106,8.13,5,2.92,52.09,0
2812,82,33,2,0,95,23.43,128,20.02,70,12.06,6,2.97,58.48,0
2813,52,0,3,0,80,21.98,101,12.13,89,11.62,4,3.32,49.05,0
2814,146,0,1,0,77,19.65,100,18.16,72,9.83,6,2.89,50.53,0
2815,120,23,2,0,114,37.72,84,21.65,117,11.27,5,1.94,72.58,0
2816,130,0,1,0,113,44.83,103,15.85,99,8.79,6,4.94,74.41,1
2817,90,0,1,0,91,10.42,94,16.52,80,6.44,9,3.08,36.46,0
2818,147,0,1,1,113,31.25,110,14.0,87,5.0,4,2.73,52.98,0
2819,159,0,0,0,68,28.46,74,12.22,111,6.3,3,2.78,49.76,1
2820,74,27,4,0,122,26.2,150,16.6,86,12.45,2,3.56,58.81,0
2821,130,0,0,0,101,42.84,105,14.47,64,9.41,5,1.54,68.26,0
2822,155,0,0,1,94,27.73,108,24.79,111,4.34,3,3.02,59.88,0
2823,87,0,2,0,80,33.71,89,15.9,96,6.01,4,4.48,60.1,0
2824,81,0,0,0,48,55.2,82,20.09,78,8.44,5,3.54,87.27,1
2825,99,0,2,0,78,21.81,120,18.3,140,6.47,9,3.86,50.44,0
2826,131,0,2,0,110,31.94,101,17.04,125,9.12,11,2.75,60.85,0
2827,89,0,5,0,71,21.96,68,18.2,100,9.67,4,2.78,52.61,1
2828,123,0,4,1,106,21.34,96,10.96,129,11.34,6,1.7,45.34,1
2829,130,26,1,0,108,43.72,122,19.07,118,9.18,4,3.4,75.37,0
2830,99,0,1,0,90,21.18,70,12.44,95,7.62,6,2.84,44.08,0
2831,36,0,1,0,144,29.77,69,18.44,146,10.97,3,2.67,61.85,0
2832,87,0,3,0,91,21.13,105,14.74,109,11.53,5,2.03,49.43,0
2833,139,0,2,0,130,46.17,131,13.26,108,6.13,9,3.13,68.69,0
2834,189,0,1,0,80,37.38,117,12.18,69,5.88,7,3.16,58.6,0
2835,96,33,3,0,115,31.16,87,17.12,84,7.98,15,2.81,59.07,0
2836,112,0,2,0,119,17.19,67,18.22,112,8.08,5,2.78,46.27,0
2837,75,0,1,0,70,34.56,97,19.46,118,10.0,3,3.86,67.88,0
2838,178,35,2,0,88,29.82,65,16.15,94,6.24,3,2.84,55.05,0
2839,112,0,2,0,97,45.22,94,18.24,100,13.78,2,3.83,81.07,1
2840,108,41,0,0,110,29.17,78,11.57,103,8.25,7,2.92,51.91,0
2841,100,0,0,0,98,13.38,102,19.18,106,6.77,8,3.78,43.11,0
2842,121,20,0,0,110,36.02,120,18.28,107,10.73,2,2.54,67.57,0
2843,116,0,1,0,101,10.83,95,16.64,87,9.45,6,2.7,39.62,0
2844,161,0,1,0,100,29.48,74,18.16,69,6.37,4,3.11,57.12,0
2845,19,0,0,1,98,40.41,121,17.6,95,8.2,4,1.22,67.43,0
2846,104,0,1,0,123,38.4,106,13.84,85,12.24,4,2.73,67.21,0
2847,119,32,0,1,101,29.41,93,17.8,91,10.4,4,3.29,60.9,0
2848,125,0,0,0,102,38.23,87,12.22,105,8.95,2,2.16,61.56,0
2849,156,0,1,0,122,40.41,91,15.43,151,8.36,4,2.08,66.28,0
2850,109,0,2,0,128,23.29,116,18.45,86,8.19,5,2.7,52.63,0
2851,95,0,2,0,109,24.23,107,14.97,88,8.53,3,2.21,49.94,0
2852,90,0,1,0,126,24.21,118,10.73,71,12.34,4,1.24,48.52,0
2853,105,21,2,0,112,24.99,43,16.77,93,12.03,3,2.35,56.14,0
2854,101,0,1,0,124,37.45,101,16.03,98,12.53,4,2.86,68.87,0
2855,95,0,1,0,96,25.36,116,22.16,120,9.05,2,2.19,58.76,0
2856,123,0,0,0,88,34.75,111,11.69,100,10.17,4,2.7,59.31,0
2857,160,0,1,0,77,36.86,117,17.62,117,10.29,2,1.51,66.28,0
2858,141,28,1,0,123,52.36,128,21.06,103,6.88,3,2.0,82.3,0
2859,87,0,0,0,125,9.86,116,5.74,136,8.37,3,3.11,27.08,0
2860,81,0,2,0,80,29.44,94,20.08,84,10.81,6,3.19,63.52,0
2861,75,19,4,0,90,35.75,87,20.55,102,9.71,3,3.54,69.55,0
2862,126,24,0,0,125,10.01,90,25.97,73,7.15,6,3.27,46.4,0
2863,28,0,3,0,102,40.26,87,14.2,115,12.61,3,2.62,69.69,0
2864,153,0,0,0,102,38.91,136,13.66,109,9.14,2,3.38,65.09,0
2865,97,32,2,0,87,15.3,113,23.49,107,8.33,6,2.32,49.44,1
2866,115,0,2,0,128,24.94,74,9.03,104,8.9,4,3.0,45.87,0
2867,95,0,1,0,83,40.34,65,13.09,105,10.67,6,3.02,67.12,0
2868,17,0,0,1,118,27.68,91,19.52,94,14.97,3,3.67,65.84,1
2869,105,20,1,0,114,31.77,91,21.79,104,15.06,2,2.4,71.02,0
2870,121,0,2,0,100,14.64,113,22.08,79,6.66,9,2.46,45.84,0
2871,125,0,2,0,89,36.09,127,18.31,73,8.41,2,3.05,65.86,0
2872,124,0,2,0,98,25.67,119,10.25,81,6.88,2,2.48,45.28,0
2873,35,0,2,0,67,26.96,96,11.08,80,10.34,5,1.86,50.24,0
2874,134,0,0,0,93,50.32,117,19.24,98,11.11,10,3.32,83.99,1
2875,123,32,3,0,77,36.09,78,21.38,85,9.39,2,1.78,68.64,0
2876,124,0,3,0,61,39.85,111,15.24,117,12.85,6,2.81,70.75,0
2877,133,0,2,0,92,30.06,97,15.94,88,8.86,3,1.76,56.62,0
2878,185,19,0,0,123,26.74,94,21.9,107,8.57,6,2.59,59.8,0
2879,1,26,1,0,68,24.92,67,14.69,113,7.82,2,2.7,50.13,0
2880,107,0,1,0,108,44.29,110,8.7,148,5.84,5,2.65,61.48,0
2881,91,20,1,0,98,24.84,104,23.58,100,6.2,3,1.67,56.29,0
2882,178,0,2,1,134,21.17,78,12.0,113,12.07,2,3.08,48.32,1
2883,123,0,1,0,49,35.6,117,20.18,98,10.76,11,2.65,69.19,0
2884,170,0,1,0,44,48.57,144,14.24,97,11.7,4,2.35,76.86,1
2885,135,0,1,0,44,32.45,109,13.72,100,10.44,2,2.27,58.88,0
2886,85,0,1,0,88,24.55,105,22.49,94,8.34,3,2.67,58.05,0
2887,134,50,2,0,130,35.5,104,11.3,107,6.15,4,3.0,55.95,0
2888,148,36,1,0,141,13.19,60,17.6,115,11.51,2,2.94,45.24,0
2889,93,0,1,0,101,46.09,133,20.18,103,6.54,6,2.27,75.08,1
2890,138,0,0,0,104,40.94,92,12.28,98,5.66,1,3.13,62.01,0
2891,159,0,0,0,98,19.52,101,16.37,108,11.66,5,3.29,50.84,0
2892,103,34,1,0,80,23.6,108,12.07,77,8.27,7,3.19,47.13,0
2893,150,27,0,0,112,35.67,80,13.18,111,11.32,6,1.94,62.11,0
2894,37,0,3,0,98,22.93,130,21.11,113,10.63,2,3.97,58.64,0
2895,33,0,0,1,99,27.88,102,13.01,104,5.57,4,1.73,48.19,0
2896,55,0,1,0,130,41.74,54,16.38,83,6.38,4,2.46,66.96,0
2897,134,32,0,0,94,13.65,124,16.99,117,7.69,3,4.48,42.81,0
2898,107,0,2,0,90,15.42,109,17.64,96,7.62,5,1.51,42.19,0
2899,80,36,1,0,115,32.35,78,21.81,145,9.67,4,1.03,64.86,0
2900,78,0,1,0,108,18.46,126,17.84,117,10.02,5,2.13,48.45,1
2901,85,17,4,0,88,15.27,75,19.82,116,7.46,7,2.51,45.06,1
2902,61,15,2,0,106,42.91,69,15.96,137,11.68,3,2.7,73.25,0
2903,97,32,5,0,94,31.18,120,22.87,38,9.16,4,1.81,65.02,0
2904,136,0,2,1,103,31.18,113,12.06,122,9.02,9,2.81,55.07,0
2905,135,0,3,0,100,26.38,84,11.55,82,8.31,9,1.03,47.27,0
2906,87,19,1,0,122,28.19,89,15.89,78,11.24,0,0.0,55.32,0
2907,165,0,0,0,67,35.6,89,23.27,88,6.76,1,3.46,69.09,0
2908,148,0,2,0,104,47.48,87,17.14,99,12.64,2,2.13,79.39,1
2909,99,0,2,0,102,29.6,118,8.42,126,9.52,2,2.08,49.62,0
2910,123,0,2,0,78,29.87,96,15.69,92,7.06,2,2.46,55.08,0
2911,127,0,1,1,87,43.61,101,18.88,122,7.05,3,3.51,73.05,0
2912,151,0,0,0,89,28.93,83,15.94,100,5.38,3,1.16,51.41,0
2913,185,0,1,0,92,23.73,115,21.27,79,7.11,4,2.92,55.03,0
2914,65,34,4,0,119,35.5,106,12.08,87,9.66,4,3.38,60.62,0
2915,58,0,4,0,126,35.72,108,21.16,88,7.14,2,3.89,67.91,0
2916,104,0,2,0,87,19.31,98,13.48,87,8.45,6,2.84,44.08,0
2917,44,0,0,0,89,34.44,96,13.86,151,12.06,3,2.24,62.6,0
2918,58,0,4,0,112,29.65,122,22.59,87,8.21,0,0.0,60.45,0
2919,108,0,0,0,117,35.8,103,13.96,68,9.06,5,2.54,61.36,0
2920,132,0,1,0,88,20.66,124,21.51,120,8.81,4,2.89,53.87,0
2921,80,0,2,0,67,21.73,112,15.44,63,8.88,2,4.29,50.34,0
2922,162,0,2,0,98,22.98,107,20.57,96,11.11,2,2.75,57.41,0
2923,110,0,2,0,62,16.9,86,23.38,94,9.54,3,4.51,54.33,0
2924,96,0,1,0,105,47.07,94,20.99,107,11.45,3,2.78,82.29,1
2925,168,0,2,0,134,27.78,87,20.41,147,7.38,2,3.13,58.7,1
2926,72,0,4,0,116,48.86,126,20.0,114,13.14,3,1.35,83.35,1
2927,125,23,1,0,104,20.49,115,19.36,100,7.13,3,2.75,49.73,0
2928,170,0,2,0,106,31.3,70,17.42,133,10.09,3,2.65,61.46,0
2929,71,0,3,0,84,31.45,129,19.76,82,8.6,4,4.02,63.83,0
2930,124,0,1,0,109,27.35,152,12.26,97,5.42,12,3.48,48.51,0
2931,68,0,2,0,68,35.29,123,21.39,100,8.62,6,2.94,68.24,0
2932,97,0,1,0,134,35.56,0,0.0,94,7.89,6,3.19,46.64,0
2933,98,0,1,1,71,26.93,66,26.06,93,6.49,4,0.57,60.05,0
2934,24,0,2,0,73,25.33,81,11.14,69,10.74,3,2.32,49.53,1
2935,136,0,0,0,63,34.77,95,17.75,119,10.08,2,2.65,65.25,0
2936,44,0,0,0,86,49.1,87,14.95,106,9.69,2,2.57,76.31,1
2937,96,40,0,0,90,18.46,154,17.54,118,5.68,4,3.62,45.3,0
2938,31,0,1,0,129,16.58,78,22.13,100,3.99,5,1.89,44.59,0
2939,72,0,0,0,102,28.31,103,22.19,85,11.82,5,3.59,65.91,0
2940,24,0,1,0,104,26.55,101,7.65,116,9.23,5,1.97,45.4,0
2941,112,31,4,0,89,38.28,117,21.83,87,11.24,1,3.11,74.46,0
2942,117,0,1,1,118,48.86,84,22.07,86,6.89,3,2.7,80.52,1
2943,137,19,0,0,96,29.8,146,20.51,109,9.51,2,2.11,61.93,0
2944,136,0,0,0,75,17.36,97,18.66,92,3.32,5,2.65,41.99,0
2945,95,0,0,0,103,26.84,90,22.07,117,10.35,2,3.78,63.04,0
2946,82,19,1,0,73,24.91,65,20.94,114,8.96,4,1.11,55.92,0
2947,145,0,1,0,116,41.79,91,24.37,115,10.83,13,2.43,79.42,1
2948,56,0,1,1,114,30.21,110,18.33,67,10.65,5,2.84,62.03,0
2949,155,0,2,1,146,42.64,105,12.96,104,6.66,5,2.7,64.96,0
2950,133,0,0,0,100,20.03,105,16.93,119,10.98,4,3.19,51.13,1
2951,53,0,2,0,113,20.35,84,16.12,108,11.53,7,3.48,51.48,0
2952,123,0,5,0,87,41.17,101,19.22,121,12.09,3,2.21,74.69,1
2953,136,0,7,0,83,27.78,119,21.19,90,11.24,4,2.65,62.86,0
2954,57,0,3,0,113,27.37,134,17.68,81,9.36,4,2.27,56.68,0
2955,62,0,1,0,111,21.88,104,14.41,97,8.71,5,2.78,47.78,0
2956,112,0,1,0,94,13.87,112,22.79,75,6.34,18,2.32,45.32,0
2957,55,20,1,0,91,35.31,113,16.97,110,9.74,1,1.97,63.99,0
2958,95,0,6,0,115,21.86,88,18.38,96,11.49,2,1.7,53.43,1
2959,125,0,1,0,65,39.66,93,17.83,109,9.48,4,2.46,69.43,0
2960,1,0,5,0,106,30.96,106,11.47,75,6.85,3,2.7,51.98,1
2961,98,36,6,0,81,28.56,125,13.87,120,7.77,2,2.16,52.36,1
2962,105,0,1,0,88,42.77,103,14.88,112,8.3,5,1.46,67.41,0
2963,113,30,0,0,102,31.25,123,15.59,52,10.58,7,3.13,60.55,0
2964,99,0,3,0,44,43.59,105,18.23,75,10.52,1,2.13,74.47,1
2965,103,0,1,0,134,30.63,85,8.3,134,8.18,3,2.27,49.38,0
2966,177,0,1,0,81,38.73,97,13.75,106,9.76,5,2.16,64.4,0
2967,149,20,0,0,132,25.13,94,23.53,110,6.75,6,2.75,58.16,0
2968,160,0,1,0,136,39.93,134,23.02,101,9.87,2,3.75,76.57,1
2969,116,0,2,0,54,18.85,82,18.14,116,8.38,2,2.13,47.5,0
2970,90,22,1,0,94,21.17,90,19.69,108,10.0,12,1.73,52.59,0
2971,148,0,0,1,81,39.7,71,15.95,97,5.5,2,2.59,63.74,1
2972,147,35,2,0,134,33.54,99,11.99,90,9.54,4,2.73,57.8,1
2973,95,0,0,0,96,9.89,126,17.18,97,9.47,5,2.81,39.35,0
2974,201,0,1,0,72,36.16,90,19.14,99,8.78,6,1.89,65.97,0
2975,80,0,0,0,89,25.76,78,11.19,131,10.59,4,3.19,50.73,0
2976,122,0,1,1,117,24.87,93,18.59,97,10.62,5,3.11,57.19,0
2977,132,0,0,0,100,33.17,95,12.65,117,10.1,2,1.81,57.73,0
2978,83,0,1,0,71,35.51,92,18.26,108,11.16,5,3.51,68.44,0
2979,99,0,7,0,107,23.07,103,17.71,95,9.4,3,2.38,52.56,1
2980,84,0,3,0,86,38.4,105,23.43,108,9.06,3,3.86,74.75,1
2981,46,0,1,0,67,20.77,62,14.21,98,8.77,6,2.62,46.37,0
2982,87,0,2,0,106,26.06,117,19.08,152,12.3,5,2.4,59.84,0
2983,150,0,1,0,117,36.38,89,16.35,99,10.92,4,2.13,65.78,0
2984,73,0,1,0,112,33.12,85,14.21,61,4.51,6,2.92,54.76,0
2985,7,0,3,0,87,35.14,83,23.89,77,7.13,5,2.97,69.13,0
2986,89,12,2,0,105,31.96,107,12.86,132,9.09,3,2.84,56.75,0
2987,131,0,3,1,83,20.79,94,10.1,95,6.66,3,3.7,41.25,1
2988,105,0,3,0,96,44.08,97,14.89,36,10.01,5,3.24,72.22,0
2989,108,0,2,1,114,19.57,70,17.96,85,6.12,3,3.73,47.38,1
2990,47,28,1,0,109,29.39,94,11.7,109,9.17,6,2.24,52.5,0
2991,101,0,1,1,116,26.59,114,11.08,109,9.33,5,1.97,48.97,0
2992,182,24,1,0,104,21.78,127,12.19,98,8.59,3,3.13,45.69,0
2993,161,0,1,0,73,33.42,79,14.47,79,8.74,3,3.38,60.01,0
2994,128,0,1,0,130,38.74,71,25.72,82,8.62,7,1.49,74.57,1
2995,69,31,2,0,63,33.13,90,16.29,129,6.89,2,3.56,59.87,0
2996,113,34,1,0,63,7.63,82,11.41,118,7.58,3,3.59,30.21,0
2997,87,30,0,0,114,44.68,130,18.34,88,6.97,2,2.11,72.1,0
2998,71,0,0,0,70,35.9,122,21.48,104,10.16,3,3.32,70.86,0
2999,76,0,1,0,69,34.68,110,19.13,85,10.81,5,2.59,67.21,0
3000,87,0,3,0,109,37.94,86,10.84,83,13.02,4,3.92,65.72,0
3001,117,0,1,0,82,20.23,108,15.94,97,8.52,3,3.11,47.8,0
3002,177,0,3,0,91,45.24,79,19.14,58,10.11,8,2.4,76.89,1
3003,95,0,1,0,104,22.85,95,12.95,80,10.64,3,2.54,48.98,0
3004,76,0,1,0,78,29.09,83,21.86,92,4.12,3,4.37,59.44,0
3005,66,0,2,0,103,28.99,77,21.62,138,8.88,2,2.84,62.33,0
3006,110,0,1,0,124,30.35,141,12.49,102,9.77,7,2.67,55.28,0
3007,204,0,3,0,145,34.88,95,13.16,77,8.61,5,3.81,60.46,0
3008,32,31,0,0,97,39.58,111,15.6,111,9.31,2,3.51,68.0,0
3009,133,39,5,0,107,40.78,77,21.57,85,5.79,3,1.81,69.95,0
3010,185,0,2,0,97,9.45,83,24.54,110,5.0,3,3.27,42.26,0
3011,103,37,1,0,78,26.1,108,20.56,110,11.01,3,2.86,60.53,0
3012,91,0,1,0,100,18.67,104,16.12,85,9.3,3,3.0,47.09,0
3013,131,0,2,0,89,33.34,87,15.77,132,11.25,6,1.4,61.76,0
3014,153,0,0,0,127,28.36,121,12.2,130,9.48,4,3.19,53.23,0
3015,132,25,2,0,96,19.24,107,22.94,87,10.31,7,1.92,54.41,0
3016,148,0,1,0,92,34.51,125,12.83,131,11.05,9,3.94,62.33,0
3017,141,0,5,0,90,41.28,80,19.9,104,9.52,3,1.62,72.32,0
3018,105,0,2,0,102,26.61,134,11.92,111,10.23,2,3.29,52.05,0
3019,169,0,3,0,105,45.34,88,13.45,111,12.95,3,3.73,75.47,1
3020,127,23,1,0,80,30.94,85,18.37,82,7.06,4,2.65,59.02,0
3021,57,0,0,0,92,14.6,127,16.48,93,10.42,2,2.73,44.23,0
3022,123,33,0,0,87,24.92,59,9.76,99,9.92,7,0.78,45.38,0
3023,103,35,4,0,101,18.79,81,17.71,77,3.93,2,3.75,44.18,1
3024,101,0,1,0,89,20.16,97,16.97,61,2.4,5,3.11,42.64,0
3025,123,22,2,0,105,33.59,86,6.8,82,5.44,12,4.21,50.04,0
3026,78,32,6,0,116,35.75,83,16.34,92,11.07,4,2.92,66.08,0
3027,101,28,4,0,96,37.45,72,24.29,111,9.14,6,2.54,73.42,0
3028,129,0,1,0,98,25.5,101,19.75,123,11.75,6,3.38,60.38,0
3029,67,34,0,0,114,27.49,115,17.65,114,9.26,4,2.48,56.88,0
3030,37,0,3,0,116,32.54,99,14.23,112,9.74,5,3.78,60.29,0
3031,64,0,3,1,83,24.94,91,12.61,69,10.74,3,3.38,51.67,0
3032,173,0,1,0,103,18.6,111,8.61,106,7.53,7,2.11,36.85,0
3033,135,0,1,0,115,24.5,68,21.23,82,9.51,3,3.67,58.91,0
3034,75,42,1,0,93,42.31,108,14.52,91,4.7,8,3.02,64.55,0
3035,88,0,4,0,112,14.57,70,18.84,75,8.58,3,3.13,45.12,1
3036,112,0,3,0,112,36.52,104,17.82,97,7.4,5,2.54,64.28,0
3037,113,0,0,0,137,27.01,109,20.64,97,11.15,4,1.76,60.56,0
3038,121,28,2,0,94,18.7,76,12.03,87,10.68,3,1.73,43.14,0
3039,70,0,1,0,145,25.98,102,15.61,75,6.83,2,2.84,51.26,0
3040,90,0,0,0,103,24.75,137,16.75,83,13.25,4,2.84,57.59,0
3041,39,0,0,0,83,15.86,114,16.97,104,9.28,4,1.76,43.87,0
3042,142,0,0,0,134,36.86,106,15.96,108,6.21,2,2.24,61.27,0
3043,176,0,1,0,101,34.32,78,13.15,79,7.4,2,2.43,57.3,0
3044,105,0,1,0,81,24.89,80,19.13,117,10.35,2,2.3,56.67,0
3045,57,0,2,0,74,46.36,85,19.12,104,8.02,3,2.84,76.34,1
3046,110,0,1,0,92,3.21,81,21.96,74,4.93,4,4.0,34.1,0
3047,88,0,2,0,81,29.38,90,16.44,107,4.03,5,3.46,53.31,0
3048,95,0,0,0,119,32.33,70,13.35,120,8.17,6,3.78,57.63,0
3049,147,0,3,0,83,22.2,144,17.69,72,9.21,3,4.21,53.31,0
3050,101,0,4,0,92,26.93,117,15.98,125,9.89,4,3.65,56.45,1
3051,115,0,1,0,111,28.31,98,20.08,92,9.25,2,4.21,61.85,0
3052,103,0,2,0,103,21.98,89,17.24,126,10.49,2,3.48,53.19,0
3053,82,0,0,0,112,33.88,120,16.44,117,11.45,10,1.89,63.66,0
3054,141,0,0,0,126,31.47,98,19.81,106,6.85,7,2.46,60.59,0
3055,149,0,2,0,80,29.82,127,16.78,102,8.47,2,2.62,57.69,0
3056,131,0,2,0,123,44.78,74,12.91,101,9.83,2,2.89,70.41,0
3057,119,0,1,0,108,16.01,100,22.45,79,9.17,3,1.97,49.6,0
3058,112,0,3,0,83,32.2,89,18.62,116,7.56,8,1.92,60.3,0
3059,116,35,2,0,103,20.06,106,14.21,102,9.26,2,3.19,46.72,0
3060,94,0,3,0,98,36.06,89,16.1,95,15.85,5,2.27,70.28,0
3061,90,0,2,0,93,37.74,103,15.9,124,12.7,6,3.35,69.69,0
3062,114,31,0,0,98,37.88,105,15.34,101,6.81,4,3.51,63.54,0
3063,63,25,1,0,137,32.3,76,9.91,110,6.37,2,3.29,51.87,0
3064,130,0,4,0,129,46.21,128,20.16,91,9.45,2,2.35,78.17,1
3065,122,29,3,0,83,33.22,93,22.8,95,7.56,6,2.27,65.85,0
3066,166,0,3,0,93,33.93,99,18.22,110,8.86,5,1.94,62.95,0
3067,62,0,0,0,98,17.0,95,14.75,122,9.81,4,2.73,44.29,0
3068,78,21,2,0,85,27.3,79,18.96,92,5.58,1,2.57,54.41,0
3069,148,26,1,0,91,26.98,127,13.64,88,9.82,3,2.67,53.11,0
3070,154,0,3,0,122,26.27,71,18.21,105,8.01,2,3.24,55.73,1
3071,110,34,1,0,114,32.69,114,10.99,102,6.13,12,1.7,51.51,0
3072,75,0,0,0,106,51.87,115,15.98,116,10.59,5,2.3,80.74,1
3073,84,38,2,0,106,32.81,106,13.06,87,11.72,5,2.0,59.59,0
3074,113,0,1,0,88,12.33,112,17.34,118,5.31,3,1.78,36.76,0
3075,181,40,2,0,61,17.88,79,29.01,97,7.46,3,1.7,56.05,0
3076,51,0,2,0,88,30.69,102,11.45,97,7.68,3,2.7,52.52,0
3077,102,29,0,0,86,36.5,109,26.72,110,12.61,2,3.86,79.69,0
3078,107,0,1,0,95,14.76,85,9.19,87,9.19,3,3.56,36.7,0
3079,88,0,5,0,99,22.36,128,14.86,83,8.29,2,2.13,47.64,1
3080,82,0,0,0,102,23.02,122,20.15,91,5.32,4,4.73,53.22,0
3081,204,0,6,0,85,29.63,95,21.6,96,7.94,3,1.59,60.76,0
3082,130,0,3,0,63,34.66,93,16.3,125,5.96,4,3.27,60.19,0
3083,174,0,0,0,108,40.04,143,12.1,131,14.25,5,3.38,69.77,0
3084,129,0,2,0,113,26.69,97,21.84,126,8.35,2,3.27,60.15,0
3085,190,0,3,1,55,19.02,124,18.96,81,10.94,7,2.7,51.62,0
3086,54,0,3,1,91,40.17,130,12.99,98,7.21,8,3.02,63.39,0
3087,78,0,0,0,88,27.81,93,24.09,108,11.79,9,2.32,66.01,0
3088,100,29,1,0,127,36.31,82,14.95,100,9.32,3,2.4,62.98,0
3089,70,30,3,0,72,24.38,92,14.45,68,5.76,4,2.54,47.13,0
3090,111,0,1,0,119,13.31,94,16.85,94,11.18,4,3.27,44.61,0
3091,117,0,1,0,98,16.51,131,19.38,111,10.8,3,2.86,49.55,0
3092,68,0,0,0,93,16.0,80,12.55,85,9.61,2,2.73,40.89,0
3093,27,0,2,0,95,38.47,109,23.32,119,10.92,3,2.21,74.92,1
3094,91,0,1,0,61,22.75,96,13.5,92,8.53,2,2.84,47.62,0
3095,181,27,1,0,93,32.35,127,21.17,82,9.71,4,2.86,66.09,0
3096,118,36,3,0,106,50.13,115,14.08,63,8.51,5,2.65,75.37,0
3097,112,0,2,0,114,31.52,119,16.27,78,6.48,11,2.7,56.97,0
3098,93,0,0,0,121,30.52,131,16.31,125,7.45,4,3.24,57.52,0
3099,102,0,0,0,94,26.86,100,17.67,120,8.57,10,2.73,55.83,0
3100,93,0,0,0,131,29.41,108,16.18,66,13.05,2,2.81,61.45,0
3101,107,32,1,0,101,22.81,145,18.01,138,7.54,5,2.21,50.57,0
3102,100,32,3,0,123,21.28,101,19.63,106,8.64,9,3.4,52.95,0
3103,115,0,2,0,111,33.3,108,19.3,113,14.09,1,3.56,70.25,0
3104,63,13,0,0,61,36.41,88,15.4,68,7.83,2,2.78,62.42,0
3105,57,0,0,0,101,37.59,65,20.12,137,11.35,1,2.57,71.63,0
3106,119,26,1,0,100,22.44,121,14.73,108,9.16,5,3.13,49.46,0
3107,73,0,1,0,92,26.79,87,16.86,106,16.42,4,2.46,62.53,0
3108,98,30,2,0,71,18.75,108,15.5,88,8.27,8,2.97,45.49,0
3109,139,0,0,1,121,27.46,137,16.4,96,7.57,13,3.02,54.45,0
3110,31,28,1,0,116,29.21,125,20.46,80,11.05,7,2.86,63.58,0
3111,129,32,1,0,99,35.87,89,13.18,96,10.57,5,3.08,62.7,0
3112,115,0,7,0,89,23.68,95,16.35,75,6.8,3,2.51,49.34,1
3113,108,0,2,0,99,49.57,93,18.79,110,10.31,9,3.78,82.45,1
3114,139,0,0,0,110,23.63,93,11.3,120,12.24,1,3.27,50.44,0
3115,102,0,4,0,125,39.92,99,16.93,88,7.34,1,2.7,66.89,0
3116,149,0,1,0,83,31.89,81,17.12,79,11.89,1,2.38,63.28,0
3117,113,0,2,0,143,27.17,93,17.86,86,7.88,7,3.54,56.45,0
3118,131,33,1,0,100,30.11,85,16.49,124,11.4,5,1.4,59.4,0
3119,83,0,0,0,101,20.04,92,13.63,150,10.59,10,3.08,47.34,0
3120,96,21,2,0,95,42.09,150,21.79,72,7.14,6,2.92,73.94,0
3121,98,0,1,0,77,28.88,155,11.76,105,6.42,7,2.3,49.36,0
3122,3,0,3,0,120,31.45,129,17.31,89,7.67,3,3.81,60.24,0
3123,77,17,0,0,84,34.83,102,17.09,97,9.89,5,3.05,64.86,0
3124,75,24,3,0,119,38.34,108,15.47,106,12.19,2,2.54,68.54,0
3125,40,0,4,0,115,28.85,123,12.02,115,11.39,3,2.84,55.1,1
3126,108,0,0,0,102,40.68,127,18.99,104,11.31,6,2.86,73.84,0
3127,100,0,4,0,96,19.26,89,16.82,93,12.8,2,3.16,52.04,1
3128,16,0,3,0,100,27.52,138,19.56,78,6.7,11,2.75,56.53,0
3129,115,16,2,0,110,22.66,111,15.78,113,7.27,4,1.51,47.22,0
3130,108,25,3,0,88,29.02,113,9.34,99,7.46,1,2.35,48.17,0
3131,107,0,5,0,76,32.25,65,13.27,91,10.98,3,2.24,58.74,0
3132,161,0,2,0,100,54.79,135,19.58,104,10.87,5,2.11,87.35,1
3133,147,0,2,0,74,21.15,78,27.28,126,7.07,4,2.81,58.31,0
3134,107,0,3,0,94,24.97,111,9.72,97,5.15,5,3.08,42.92,0
3135,120,0,1,0,123,32.74,105,17.54,93,12.74,3,2.92,65.94,0
3136,107,36,1,0,83,16.37,91,15.27,121,7.48,2,2.78,41.9,0
3137,58,0,3,0,96,22.42,107,14.25,106,9.27,5,3.97,49.91,0
3138,91,0,2,0,121,25.02,87,14.89,80,6.13,3,3.59,49.63,0
3139,13,0,2,0,139,24.33,88,20.37,123,9.98,5,1.92,56.6,0
3140,104,0,5,0,127,47.67,79,15.25,77,6.78,6,4.1,73.8,0
3141,93,31,1,0,85,40.32,100,18.11,87,8.67,4,2.89,69.99,0
3142,95,0,2,0,95,31.31,101,15.44,113,6.45,4,3.46,56.66,0
3143,104,0,3,0,141,18.55,140,15.9,100,9.75,4,2.7,46.9,0
3144,35,0,5,0,115,23.48,82,13.45,118,9.71,2,2.78,49.42,1
